geoapify_place_id,name,address,postcode,borough,latitude,longitude,website,opening_hours,category
51808ea042bf00c1bf59f3b5c24f77c14940f00103f901065ccb140000000092030f43616666c3a820436f6e636572746f,Caffè Concerto,"Caffè Concerto, 50 Shaftesbury Avenue, London, W1D 6LW, United Kingdom",W1D 6LW,St. James's,51.5114536,-0.1328353,https://www.caffeconcerto.co.uk/restaurant/shaftesbury-avenue.html,07:30-23:00,catering.cafe
514cc3f0113125c0bf5929266f8099c14940f00103f901d92befb202000000920309466169722053686f74,Fair Shot,"Fair Shot, Slingsby Place, London, WC2E 9AA, United Kingdom",WC2E 9AA,,51.512497,-0.126135,,,catering.cafe
51714c60843af6bfbf5979c1f1c693c14940f00103f90183349f3c0300000092030b41726b657420436166c3a9,Arket Café,"Arket Café, Banbury Court, London, WC2E 9BZ, United Kingdom",WC2E 9BZ,St Clement Danes,51.5123223,-0.1248509,,,catering.cafe
51935017ccf4cdc0bf5913760d158ec14940f00102f901689edb14000000009203064172c3b46d65,Arôme,"Arôme, Macclesfield Street, London, W1D 5EA, United Kingdom",W1D 5EA,,51.5121468,-0.1312813,,,catering.cafe
5168f92811b7c1c0bf5940b4a00292c14940f00102f901779edb1400000000920312e9bb91e88a99e895be2048c3a96661757265,黑芙蕾 Héfaure,"黑芙蕾 Héfaure, 106 Shaftesbury Avenue, London, W1D 5EH, United Kingdom",W1D 5EH,St. James's,51.5122691,-0.1309122,,,catering.cafe.tea
51c974e8f4bc1bc1bf59f15e5a796ec14940f00103f9010f6bf8460100000092030743686174696d65,Chatime,"Chatime, 25b Shaftesbury Avenue, London, W1D 7EH, United Kingdom",W1D 7EH,St. James's,51.5111839,-0.133659,,,catering.cafe.tea
517448c55ad7c3c0bf5902637d0393c14940f00103f901c21f07d40000000092030848c3a96661757265,Héfaure,"Héfaure, 108 Shaftesbury Avenue, London, W1D 5EH, United Kingdom",W1D 5EH,St. James's,51.512299,-0.1309766,,,catering.cafe
518617e9ea330cc1bf590934d8d479c14940f00103f901387832250000000092031e486f6e65796d6f6f6e204465737365727420e6bba1e8aeb0e7949ce59381,Honeymoon Dessert 满记甜品,"Honeymoon Dessert 满记甜品, 33 Shaftesbury Avenue, London, W1D 7EH, United Kingdom",W1D 7EH,St. James's,51.5115305,-0.1331849,https://www.instagram.com/honeymoondessert_uk/,,catering.cafe
51301fa6ab633bc0bf599a708af4e8c04940f00102f90112bed6200000000092030b47617266756e6b656c2773,Garfunkel's,"Garfunkel's, 3 Northumberland Avenue, London, WC2N 5BW, United Kingdom",WC2N 5BW,,51.5071459,-0.1267972,https://www.garfunkels.co.uk/node/682,Mo-We 08:00-22:30; Th-Sa 08:00-23:30; Su 08:00-22:30,wheelchair.yes
515adf76572c34c0bf598f899466f3c04940f00103f901eda25921000000009203065072657a7a6f,Prezzo,"Prezzo, 31-32 Northumberland Avenue, London, WC2N 5BW, United Kingdom",WC2N 5BW,,51.507428,-0.1265922,https://www.prezzo.co.uk/restaurants/london-northumberland-avenue/,,wheelchair.yes
5151717731282ec0bf59adb36b8ce7c04940f00103f90131dfe92b010000009203084269616e636f3433,Bianco43,"Bianco43, Northumberland Avenue, London, WC2N 5BY, United Kingdom",WC2N 5BY,,51.5070663,-0.1264086,,,catering.restaurant
518507cdae7b2bc0bf595bbb48fce5c04940f00103f9016509fc6b0100000092031e3530204b616c6f206469204369726f2053616c766f2050697a7a65726961,50 Kalo di Ciro Salvo Pizzeria,"50 Kalo di Ciro Salvo Pizzeria, 7 Northumberland Avenue, London, WC2N 5BY, United Kingdom",WC2N 5BY,,51.5070186,-0.126327,https://50kalo.it/,,wheelchair.yes
5174cbde44243ac0bf59cc1f3a04d2c04940f00102f9015d87a220000000009203144772616e6420436166666520436f6e636572746f,Grand Caffe Concerto,"Grand Caffe Concerto, 43 Whitehall, London, SW1A 2BX, United Kingdom",SW1A 2BX,,51.5063981,-0.1268082,https://www.caffeconcerto.co.uk/,07:30-23:00,catering.restaurant
51d539abaa3c26c0bf59471e882cd2c04940f00103f9014264a2d902000000920313456b7374656474206174205468652059617264,Ekstedt at The Yard,"Ekstedt at The Yard, 3-5 Great Scotland Yard, London, SW1A 2HN, United Kingdom",SW1A 2HN,,51.506414,-0.1261669,https://www.ekstedtattheyard.com/,24/7,catering.restaurant
517db9aa477595c0bf59256310b3f2c04940f00103f901bb74f9e900000000920305476f757169,Gouqi,"Gouqi, 25 Cockspur Street, London, SW1Y 5BN, United Kingdom",SW1Y 5BN,St. James's,51.5074066,-0.1295611,,,wheelchair.yes
51e1ac2de175a2c0bf5913f81e89f2c04940f00103f901baac9d140000000092030b5468616920537175617265,Thai Square,"Thai Square, 21-24 Cockspur Street, London, SW1Y 5BN, United Kingdom",SW1Y 5BN,St. James's,51.5074016,-0.1299579,,,wheelchair.yes
5109ff2268cc24c0bf598b8ba37213c14940f00103f9010258be140000000092030c50697a7a6145787072657373,PizzaExpress,"PizzaExpress, 450 Strand, London, WC2R 0RG, United Kingdom",WC2R 0RG,,51.508406,-0.126123,https://www.pizzaexpress.com/london-450-strand,Mo-We 11:30-22:30; Th-Sa 11:30-23:00; Su 11:30-22:00,wheelchair.limited
51ebf2f79c05ebbfbf599a0bb7d7ddc04940f00103f9013533749b020000009203174b65727269646765732773204261722026204772696c6c,Kerridges's Bar & Grill,"Kerridges's Bar & Grill, 10 Northumberland Avenue, London, WC2N 5AE, United Kingdom",WC2N 5AE,,51.5067701,-0.1246799,https://www.kerridgesbarandgrill.co.uk/menus,,catering.restaurant.barbecue
5166de05a5c39ec0bf591df11aaa18c14940f00103f901ef6b5ffd0200000092030b4c6f636174656c6c692773,Locatelli's,"Locatelli's, Whitcomb Street, London, WC2N 5DN, United Kingdom",WC2N 5DN,St. James's,51.5085652,-0.1298451,,"Mo-Th,Su 11:30-18:00; Fr 11:30-22:30; Sa 11:30-20:30",vegetarian
5115a4bed13362c0bf59e2a2a4d12ec14940f00103f901bbce7cd00200000092031754686520506f7274726169742052657374617572616e74,The Portrait Restaurant,"The Portrait Restaurant, 2 St Martin's Place, London, WC2H 0HE, United Kingdom",WC2H 0HE,,51.5092413,-0.1279969,https://theportraitrestaurant.com/,Su-Tu 12:00-17:30 We-Sa 12:00-22:30,wheelchair.yes
5138d2be5e0608c0bf5952448655bcc04940f00103f90114d35ee3020000009203114b696f6b7520627920456e646f20426172,Kioku by Endo Bar,"Kioku by Endo Bar, 57 Whitehall Place, London, WC2N 5AE, United Kingdom",WC2N 5AE,,51.5057475,-0.1252449,,,catering.restaurant
519c5324bac216c0bf5907fbc09f2bc14940f00103f901990871420100000092031254616e646f6f722043686f7020486f757365,Tandoor Chop House,"Tandoor Chop House, 8 Adelaide Street, London, WC2N 4HZ, United Kingdom",WC2N 4HZ,,51.5091438,-0.1256946,,,wheelchair.yes
5136583849f3c7c0bf5914aeec2708c14940f00103f901643d5129000000009203094d696e74204c656166,Mint Leaf,"Mint Leaf, Suffolk Place, London, SW1Y 4HX, United Kingdom",SW1Y 4HX,St. James's,51.5080614,-0.131102,,,wheelchair.yes
51519fe40e9bc8c0bf591f566e5809c14940f00103f901c951df8702000000920310426172646f205374204a616d65732773,Bardo St James's,"Bardo St James's, 4 Suffolk Place, London, SW1Y 4HX, United Kingdom",SW1Y 4HX,St. James's,51.5080977,-0.131122,https://www.bardostjames.com,,vegetarian
5165ecc4001dc9bfbf595654a35812c14940f00102f9019f24021600000000920313486f62736f6e20466973682026204368697073,Hobson Fish & Chips,"Hobson Fish & Chips, 13-15 Villiers Street, London, WC2N 6ND, United Kingdom",WC2N 6ND,,51.5083717,-0.1241624,,,catering.restaurant
51149bea24b616c0bf59e6255a4d32c14940f00103f9010f9d812300000000920309426172726166696e61,Barrafina,"Barrafina, 10 Adelaide Street, London, WC2N 4HZ, United Kingdom",WC2N 4HZ,,51.5093476,-0.1256931,https://www.barrafina.co.uk/restaurants/adelaide-street,,catering.restaurant.spanish
51655f6864462ec0bf5930630ad638c14940f00103f901dd40b74d0200000092030742616e636f6e65,Bancone,"Bancone, 39 William IV Street, London, WC2N 4DD, United Kingdom",WC2N 4DD,,51.509547,-0.1264122,https://www.bancone.co.uk/,,internet_access.free
5107301b536639c0bf59a6bb46263bc14940f00103f901e14ecf50020000009203084e75747368656c6c,Nutshell,"Nutshell, 30 St Martin's Lane, London, WC2N 4ER, United Kingdom",WC2N 4ER,,51.5096176,-0.1267517,,,catering.restaurant
51ba5395117239c0bf59f36cfbc33bc14940f00103f901412949dc0200000092030c466174746f2061204d616e6f,Fatto a Mano,"Fatto a Mano, 30 St Martin's Lane, London, WC2N 4ER, United Kingdom",WC2N 4ER,,51.5096364,-0.1267531,https://www.fattoamanopizza.com/locations/covent-garden-london/,,wheelchair.limited
51b98322275d44c0bf59f30a9f083dc14940f00103f90163a51895000000009203065072657a7a6f,Prezzo,"Prezzo, 116 St Martin's Lane, London, WC2N 4BF, United Kingdom",WC2N 4BF,,51.5096751,-0.1270863,https://www.prezzorestaurants.co.uk/restaurant/london---st.-martins-lane/,"Mo-Th 12:00-21:00; Fr,Sa 11:30-22:00; Su 11:30-21:00",vegetarian
5130568ad3ff28c0bf598ff5793139c14940f00103f9015710cd400000000092030c436f6c6f6e656c2053616162,Colonel Saab,"Colonel Saab, 40-42 William IV Street, London, WC2N 4DD, United Kingdom",WC2N 4DD,,51.5095579,-0.1262512,https://www.colonelsaab.co.uk,,wheelchair.yes
513918a023a8d0bfbf594d2b2a87bbc04940f00103f9014b3ec992020000009203124f6e65205477656e7479204f6e652054776f,One Twenty One Two,"One Twenty One Two, 2 Whitehall Court, London, SW1A 2EJ, United Kingdom",SW1A 2EJ,,51.5057229,-0.1242776,https://www.guoman.com/the-royal-horseguards/restaurants-and-bars/one-twenty-one-two-restaurant,"Mo,Fr 06:30-22:00; Sa-Su 07:00-22:00",catering.restaurant
5121ef4e45feb6bfbf59ee12b8180fc14940f00102f901939b4104000000009203074c27556c69766f,L'Ulivo,"L'Ulivo, 21-23 Villiers Street, London, WC2N 6ND, United Kingdom",WC2N 6ND,,51.5082697,-0.1238912,,"Mo-Sa 12:00-00:30, Su 12:00-24:00",vegetarian
518707832161cec0bf591b24e93f10c14940f00103f9014ba27b23000000009203064272756d7573,Brumus,"Brumus, 1-5 Suffolk Place, London, SW1Y 4HX, United Kingdom",SW1Y 4HX,St. James's,51.5083084,-0.1312982,,,wheelchair.yes
51c60b337e2b23c0bf59d6879a8d3ac14940f00103f901c5be588a00000000920315586920486f6d652044756d706c696e677320426179,Xi Home Dumplings Bay,"Xi Home Dumplings Bay, 43 Chandos Place, London, WC2N 4HS, United Kingdom",WC2N 4HS,St Clement Danes,51.5095994,-0.1260733,,"Mo-Sa 12:00-22:30, 12:00-22:00",vegetarian
51b03495eaa7a4c0bf59ec3eb61b33c14940f00103f9019c1b19260000000092030d53616c74276e20506570706572,Salt'n Pepper,"Salt'n Pepper, Orange Street, London, WC2H 7HF, United Kingdom",WC2H 7HF,St. James's,51.5093722,-0.1300249,,,catering.restaurant
514245f7e0eea4bfbf59b5ec6bc109c14940f00102f9019a9b41040000000092030649707075646f,Ippudo,"Ippudo, 31 Villiers Street, London, WC2N 6ND, United Kingdom",WC2N 6ND,,51.50811,-0.1236106,,Su-Tu 12:00-20:30; We-Sa 12:00-21:00,catering.restaurant.ramen
51e056299d1b78c0bf59f14c5c1b40c14940f00102f901a90f5d3b00000000920311537465616b20616e6420436f6d70616e79,Steak and Company,"Steak and Company, 3-5 Irving Street, London, WC2H 0HA, United Kingdom",WC2H 0HA,,51.5097633,-0.1286615,https://www.steakandcompany.co.uk/,,catering.restaurant
510e5d9a6c4d04c0bf5939aeebbc32c14940f00103f9017ae8849700000000920308546572726f697273,Terroirs,"Terroirs, 5 William IV Street, London, WC2N 4DW, United Kingdom",WC2N 4DW,St Clement Danes,51.5093609,-0.1251313,http://www.terroirswinebar.com,,wheelchair.limited
51caed4dc23bafc0bf59c4e51d4c2fc14940f00103f901f302ea200100000092030753717561726573,Squares,"Squares, Whitcomb Street, London, WC2H 7EP, United Kingdom",WC2H 7EP,St. James's,51.5092559,-0.1303477,,,catering.restaurant
5196b1a19bfd81c0bf59f0b03f3f42c14940f00103f90109b001170100000092030758696f6e677169,Xiongqi,"Xiongqi, Irving Street, London, WC2H 7AU, United Kingdom",WC2H 7AU,,51.5098342,-0.128967,,,catering.restaurant
51eef24ee03077c0bf5910bad2bf46c14940f00102f901ac0f5d3b0000000092030c42656c6c61204974616c6961,Bella Italia,"Bella Italia, 10 Irving Street, London, WC2H 7AT, United Kingdom",WC2H 7AT,,51.5099596,-0.1286172,https://www.bellaitalia.co.uk/restaurants/london/irving-street,Mo-Th 09:00-22:00; Fr-Sa 09:00-23:00; Su 09:00-22:00,wheelchair.limited
515287cbe0deebc0bf59ee015f76f4c04940f00103f901ad2609130100000092030a57696c6420486f6e6579,Wild Honey,"Wild Honey, 8 Pall Mall, London, SW1Y 5NG, United Kingdom",SW1Y 5NG,St. James's,51.5074604,-0.1321982,https://www.thebalconlondon.com/,,catering.restaurant
51e05ba2c4f87ac0bf5964fd0ba947c14940f00103f901ba05fc6f010000009203055665737061,Vespa,"Vespa, 9A Irving Street, London, WC2H 7AT, United Kingdom",WC2H 7AT,,51.5099994,-0.1287528,,,wheelchair.limited
510f7ee200fa7dc0bf5988d3eefc47c14940f00103f9017dbd4f210100000092030c4c6974746c65204974616c79,Little Italy,"Little Italy, 6-7 Irving Street, London, WC2H 7AT, United Kingdom",WC2H 7AT,,51.5100094,-0.1288445,,,catering.restaurant.italian
51240ed940bad8c0bf59a4dc22d51cc14940f00103f90105b7f0200100000092030b4661727a6920436166c3a9,Farzi Café,"Farzi Café, 18 Suffolk Street, London, SW1Y 4HT, United Kingdom",SW1Y 4HT,St. James's,51.5086924,-0.131614,,,catering.restaurant
51956918921816c0bf597bdfa76343c14940f00102f90146174a21000000009203085468616920506f74,Thai Pot,"Thai Pot, 1 Bedfordbury, London, WC2N 4BP, United Kingdom",WC2N 4BP,St Clement Danes,51.5098731,-0.1256733,,,catering.restaurant.thai
511d3444120037c0bf59a9526a284ac14940f00102f901b53b61060000000092030446756d6f,Fumo,"Fumo, 37 St Martin's Lane, London, WC2N 4ER, United Kingdom",WC2N 4ER,,51.5100619,-0.1266939,http://www.sancarlofumo.co.uk/,,catering.restaurant
51b67f58a5ce35c0bf59143f75824cc14940f00102f9015b9c0409000000009203084c6120526f636865,La Roche,"La Roche, 39-40 St Martin's Lane, London, WC2N 4ER, United Kingdom",WC2N 4ER,,51.5101462,-0.1266533,http://www.la-roche-london.co.uk/,,wheelchair.limited
5162e3b0ea6289c0bf5952baf42f49c14940f00103f901983e90980000000092030f526973746f72616e746520526f6d61,Ristorante Roma,"Ristorante Roma, 2-3 Irving Street, London, WC2H 7AT, United Kingdom",WC2H 7AT,,51.510046,-0.1291927,,,catering.restaurant
518b61985d41e4c0bf594e1fcbcc16c14940f00103f9017a5f68270000000092030f53706167686574746920486f757365,Spaghetti House,"Spaghetti House, 66-68 Haymarket, London, SW1Y 4RF, United Kingdom",SW1Y 4RF,St. James's,51.5085083,-0.1319658,,,vegetarian
51e69bc827bfa0c0bf596ce0586144c14940f00103f9014b191926000000009203184c656963657374657220537175617265204b69746368656e,Leicester Square Kitchen,"Leicester Square Kitchen, 31-36 Leicester Square, London, WC2H 7LH, United Kingdom",WC2H 7LH,St. James's,51.5098993,-0.1299056,,,wheelchair.yes
51de52735e08dec0bf59a711e96d22c14940f00103f901de731db700000000920309416d65726963616e61,Americana,"Americana, 11 Haymarket, London, SW1Y 4BP, United Kingdom",SW1Y 4BP,St. James's,51.5088632,-0.1317759,,,catering.restaurant
514dbfccdd7b78c0bf59e9321b5e51c14940f00102f901b40f5d3b000000009203114d61686172616a61204f6620496e646961,Maharaja Of India,"Maharaja Of India, 19A Charing Cross Road, London, WC2H 0EP, United Kingdom",WC2H 0EP,,51.5102996,-0.1286762,http://www.maharajaofindia.co.uk,,wheelchair.limited
517e350708e6e8c0bf590960144e1cc14940f00103f901ee8a71230100000092030943686f702053686f70,Chop Shop,"Chop Shop, Haymarket, London, SW1Y 4RL, United Kingdom",SW1Y 4RL,St. James's,51.5086763,-0.1321075,,,catering.restaurant
51d81d41e03774c0bf59f3d4d97f53c14940f00103f9016157e5a80000000092030b417279612042686176616e,Arya Bhavan,"Arya Bhavan, 17 Charing Cross Road, London, WC2H 0HU, United Kingdom",WC2H 0HU,,51.5103607,-0.1285467,,,vegetarian
512b7e9de5c3fdc0bf5910bba58b03c14940f00103f901dd4761e302000000920311496d70657269616c205472656173757265,Imperial Treasure,"Imperial Treasure, 8-10 Waterloo Place, London, SW1Y 4BN, United Kingdom",SW1Y 4BN,St. James's,51.5079207,-0.1327443,,,catering.restaurant
5135e5af3500c0c0bf59685da3e540c14940f00103f901fd66ee570200000092030957686974636f6d6273,Whitcombs,"Whitcombs, 38 Leicester Square, London, WC2H 7DX, United Kingdom",WC2H 7DX,St. James's,51.509793,-0.1308594,https://www.thelondoner.com/restaurants-bars/whitcombs,,catering.restaurant.mediterranean
5136fbf0583601c0bf59268d77b14bc14940f00102f9013a174a21000000009203094c616f20436166c3a9,Lao Café,"Lao Café, 60 Chandos Place, London, WC2N 4HG, United Kingdom",WC2N 4HG,St Clement Danes,51.5101312,-0.125037,,,wheelchair.limited
5181d4bd146899bfbf5963e22ceb34c14940f00102f901e1c54c040000000092030950697a7a6120487574,Pizza Hut,"Pizza Hut, 56/59 Strand, London, WC2N 5LR, United Kingdom",WC2N 5LR,St Clement Danes,51.5094264,-0.123436,https://www.pizzahut.co.uk/restaurants/find/details/strand,"Mo-Th,Su 11:00-22:30; Fr-Sa 11:00-23:00",wheelchair.yes
51d0aae001afe0c0bf59e667d94933c14940f00103f901ac7b302101000000920304596f7269,Yori,"Yori, 6 Panton Street, London, SW1Y 4DN, United Kingdom",SW1Y 4DN,St. James's,51.5093777,-0.1318568,,,catering.restaurant.korean
511b86ea419ce2c0bf5904c93b8732c14940f00103f90104703021010000009203074d616368697961,Machiya,"Machiya, 5 Panton Street, London, SW1Y 4DL, United Kingdom",SW1Y 4DL,St. James's,51.5093545,-0.1319156,,,catering.restaurant
51e81f33068ce4c0bf59f8aaf0c231c14940f00103f901815530210100000092030b596f72692042616e6a756d,Yori Banjum,"Yori Banjum, 4 Panton Street, London, SW1Y 4DL, United Kingdom",SW1Y 4DL,St. James's,51.5093311,-0.1319747,,,catering.restaurant
51a0cb8a975de6c0bf59a5c63a0b31c14940f00103f901f4563021010000009203094b616e6164612d5961,Kanada-Ya,"Kanada-Ya, 3 Panton Street, London, SW1Y 4DL, United Kingdom",SW1Y 4DL,St. James's,51.5093092,-0.1320302,,,catering.restaurant
51d8d5e429abe9c0bf590046860b2fc14940f00103f901989a7b230000000092030b537465616b202620436f2e,Steak & Co.,"Steak & Co., 24 Haymarket, London, SW1Y 4DG, United Kingdom",SW1Y 4DG,St. James's,51.5092482,-0.132131,http://www.steakand.co.uk/,,catering.restaurant.steak_house
513781334289e0c0bf591e824f1839c14940f00103f901684af927000000009203055361676172,Sagar,"Sagar, 37 Panton Street, London, SW1Y 4EA, United Kingdom",SW1Y 4EA,St. James's,51.5095549,-0.1318523,,,catering.restaurant.indian
5125f9c2202837c0bf595327cfd05ec14940f00102f90185d793090000000092030f43c3b4746520427261737365726965,Côte Brasserie,"Côte Brasserie, 50-51 St Martin's Lane, London, WC2N 4EA, United Kingdom",WC2N 4EA,,51.5107068,-0.1266825,https://www.cote.co.uk/restaurant/st-martins-lane/,Mo-Th 11:30-22:00; Fr-Su 09:00-22:00,vegetarian
512a8018d7aebfbfbf599a722abe46c14940f00103f901219f5e3e0300000092031e506c617a61204b68616f204761656e6720436f76656e742047617264656e,Plaza Khao Gaeng Covent Garden,"Plaza Khao Gaeng Covent Garden, 6 Bedford Street, London, WC2E 9HA, United Kingdom",WC2E 9HA,St Clement Danes,51.5099714,-0.1240186,,,catering.restaurant.thai
517338a91e1fe3c0bf5943ba8e2738c14940f00103f901d44bf9270000000092030850616c6d41736961,PalmAsia,"PalmAsia, 38 Panton Street, London, SW1Y 4EA, United Kingdom",SW1Y 4EA,St. James's,51.5095262,-0.1319312,,,catering.restaurant.indian
514b6ebfdfea08c1bf590f4fde950dc14940f00102f9019d7248280000000092030953616e204361726c6f,San Carlo,"San Carlo, 2 Regent Street St James's, London, SW1Y 4LR, United Kingdom",SW1Y 4LR,St. James's,51.5082251,-0.133084,,,catering.restaurant.italian
51440df0ee12e6c0bf595587dc0c37c14940f00103f901e14bf927000000009203084a756d616b203339,Jumak 39,"Jumak 39, 39 Panton Street, London, SW1Y 4EA, United Kingdom",SW1Y 4EA,St. James's,51.5094925,-0.1320213,https://jumak39.co.uk/,"Mo-Fr 12:00-15:00, 17:00-22:30; Sa 12:00-22:30; Su 12:00-22:00",catering.restaurant.korean
51447cbac0b568c0bf5990f30e0861c14940f00102f901c30f5d3b0000000092030d53747265657420427572676572,Street Burger,"Street Burger, 24 Charing Cross Road, London, WC2H 0HX, United Kingdom",WC2H 0HX,,51.510779,-0.1281966,https://www.gordonramsayrestaurants.com/en/uk/street-burger/locations/charing-cross-road,Mo-Su 11:30-22:00; Th-Sa 11:30-23:00,wheelchair.limited
5125fecd305aecc0bf59aa7702ab34c14940f00103f901509c7b230000000092030c50697a7a6145787072657373,PizzaExpress,"PizzaExpress, 25 Haymarket, London, SW1Y 4EN, United Kingdom",SW1Y 4EN,St. James's,51.5094198,-0.1322129,https://www.pizzaexpress.com/london-haymarket,,wheelchair.yes
5176e5eccffbe1bfbf595f1bf09952c14940f00102f901934e151d00000000920306576168616361,Wahaca,"Wahaca, 66 Chandos Place, London, WC2N 4HG, United Kingdom",WC2N 4HG,St Clement Danes,51.5103333,-0.1245421,,,catering.restaurant.mexican
51972f044f3738c0bf5928471c1f63c14940f00102f9018ad793090000000092030e546865205265616c20477265656b,The Real Greek,"The Real Greek, 54 St Martin's Lane, London, WC2N 4EA, United Kingdom",WC2N 4EA,,51.5108378,-0.1267151,,,vegetarian
516fdc579926bdbfbf5977126b7d4bc14940f00102f901c7324b210000000092030b5447492046726964617973,TGI Fridays,"TGI Fridays, 6 Bedford Street, London, WC2E 9HZ, United Kingdom",WC2E 9HZ,St Clement Danes,51.5101196,-0.123983,,,wheelchair.yes
5179abe10936fec0bf5980fcd89727c14940f00102f90113a3dc0e00000000920310506c616e657420486f6c6c79776f6f64,Planet Hollywood,"Planet Hollywood, Norris Street, London, SW1Y 4QX, United Kingdom",SW1Y 4QX,St. James's,51.509024,-0.1327478,,,catering.restaurant
51a6e4e6655e58c0bf59d82148ef65c14940f00103f901d28339290000000092030a4a2e20536865656b6579,J. Sheekey,"J. Sheekey, 28-34 St Martin's Court, London, WC2N 4AL, United Kingdom",WC2N 4AL,,51.5109233,-0.1276968,https://www.j-sheekey.co.uk/,,catering.restaurant.fish
51a58ba8e4f791c0bf596479573d60c14940f00103f901cc3c5d210100000092030453616c74,Salt,"Salt, 20-21 Leicester Square, London, WC2H 7LE, United Kingdom",WC2H 7LE,St. James's,51.5107495,-0.1294546,,,catering.restaurant
510fa5401759dabfbf593d10b41854c14940f00102f901954e151d000000009203074e616e646f2773,Nando's,"Nando's, 67-68 Chandos Place, London, WC2N 4HG, United Kingdom",WC2N 4HG,St Clement Danes,51.5103788,-0.1244253,https://www.nandos.co.uk/restaurants/covent-garden,,catering.restaurant.portuguese
5179a63c5f58a3bfbf599453967c47c14940f00103f90155725e0a0300000092030c42697279616e692047757973,Biryani Guys,"Biryani Guys, 49 Bedford Street, London, WC2E 9HA, United Kingdom",WC2E 9HA,St Clement Danes,51.5099941,-0.1235862,https://biryaniguys.co.uk,,catering.restaurant.indian
511f0ec33c303cc0bf59f84fff8966c14940f00102f9018ed793090000000092030450657065,Pepe,"Pepe, 57 St Martin's Lane, London, WC2N 4EA, United Kingdom",WC2N 4EA,,51.5109411,-0.1268376,,,catering.restaurant.italian
51250c5e4fcf16c1bf59e5a5513706c14940f00103f90129d8ed0e010000009203054d696c6f73,Milos,"Milos, 1 Regent Street St James's, London, SW1Y 4NR, United Kingdom",SW1Y 4NR,St. James's,51.5080022,-0.1335086,https://www.estiatoriomilos.com/location/london/,,wheelchair.yes
51c85bae7e6c92c0bf59037f53b362c14940f00103f9010f23cb140000000092030950697a7a6120487574,Pizza Hut,"Pizza Hut, 19 Leicester Square, London, WC2H 7LE, United Kingdom",WC2H 7LE,St. James's,51.5108246,-0.1294685,https://www.pizzahut.co.uk/restaurants/find/details/leicestersquare,Mo-Su 11:00-22:45; Th-Sa 11:00-23:30,wheelchair.limited
51d5c3e1163d01c1bf5955f42cad2bc14940f00103f9015e70672301000000920304416e7a75,Anzu,"Anzu, Norris Street, London, SW1Y 4QX, United Kingdom",SW1Y 4QX,St. James's,51.5091454,-0.1328503,,,catering.restaurant
515f695048f575bfbf5920c672f13bc14940f00102f90101c64c040000000092030c42656c6c61204974616c6961,Bella Italia,"Bella Italia, 65-72 Strand, London, WC2N 5LR, United Kingdom",WC2N 5LR,St Clement Danes,51.5096337,-0.1228853,https://www.bellaitalia.co.uk/restaurants/london/the-strand,"Mo-Su 11:00-22:00; Fr,Sa 11:00-23:00",wheelchair.yes
51883f809f71abbfbf59665ea8914cc14940f00102f901b326f5050000000092030f537472616e642054616e646f6f7269,Strand Tandoori,"Strand Tandoori, 45 Bedford Street, London, WC2E 9HA, United Kingdom",WC2E 9HA,St Clement Danes,51.5101517,-0.1237117,,,catering.restaurant.indian
512b3d89be7108c1bf5992184ee328c14940f00103f9015d70672301000000920304464f574c,FOWL,"FOWL, 3 Norris Street, London, SW1Y 4RJ, United Kingdom",SW1Y 4RJ,St. James's,51.5090603,-0.1330702,https://fowlrestaurant.com/,Tu-Sa 12:00-23:00; Su 12:00-22:00,catering.restaurant.chicken
5145e92d0094f7bfbf591d9e02b05ec14940f00102f90150fa0f0400000000920308576167616d616d61,Wagamama,"Wagamama, 17 Bedford Street, London, WC2E 9HP, United Kingdom",WC2E 9HP,St Clement Danes,51.5107155,-0.1248261,https://www.wagamama.com/restaurants/london/bedford-street-covent-garden,,wheelchair.yes
51a7d13f1c7ffdc0bf5986fd439f34c14940f00103f901cdfa98920200000092030646616c6c6f77,Fallow,"Fallow, 52 Haymarket, London, SW1Y 4RP, United Kingdom",SW1Y 4RP,St. James's,51.5094184,-0.1327361,https://fallowrestaurant.com/,"Mo-Fr 07:30-10:30,12:00-22:30; Sa 09:00-22:30; Su 11:30-21:00",wheelchair.yes
51a1ec7772970ec1bf59e976402322c14940f00103f901ee5f4a28000000009203045361656c,Sael,"Sael, Carlton Street, London, SW1Y 4QQ, United Kingdom",SW1Y 4QQ,St. James's,51.5088543,-0.1332578,,,catering.restaurant
5100773469ae2ec0bf593bdb487e69c14940f00103f9013bb9f4300000000092030a4d6f746865724d617368,MotherMash,"MotherMash, 4 New Row, London, WC2N 4LA, United Kingdom",WC2N 4LA,,51.5110319,-0.1264246,https://www.mothermash.co.uk/,,catering.restaurant
518ae76c01a1f5c0bf59cabf3b9e3bc14940f00103f901ebab428f0000000092030b5469676572205469676572,Tiger Tiger,"Tiger Tiger, 29 Haymarket, London, SW1Y 4SP, United Kingdom",SW1Y 4SP,St. James's,51.5096319,-0.132496,https://london.tigertiger.co.uk/,,catering.restaurant
51c7b0d4c44cecbfbf59590520a45dc14940f00103f9017572357702000000920314426c61636b6c6f636b2043686f7020486f757365,Blacklock Chop House,"Blacklock Chop House, 16a Bedford Street, London, WC2E 9HE, United Kingdom",WC2E 9HE,St Clement Danes,51.5106702,-0.1246994,https://theblacklock.com/,,catering.restaurant
